2026-01-30 15:53:09,812 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
wandb: Currently logged in as: misaacson (misaacson-texas-state-technical-college) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 1yy1869w
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in /home/dave/Downloads/source/nanochat/wandb/run-20260130_155310-1yy1869w
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d8_100M_fim_5k
wandb: ⭐️ View project at https://wandb.ai/misaacson-texas-state-technical-college/nanochat
wandb: 🚀 View run at https://wandb.ai/misaacson-texas-state-technical-college/nanochat/runs/1yy1869w

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Kernel backend: current
Autodetected device type: cuda
Precision: PyTorch BF16
Vocab size: 32,768
num_layers: 8
model_dim: 768
num_heads: 6
num_kv_heads: 6
Tokens / micro-batch / rank: 8 x 1024 = 8,192
Tokens / micro-batch: 8,192
Total batch size 65,536 => gradient accumulation steps: 8
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.200000 to 0.450000 for depth 8
Number of parameters: 106,954,768 (scaling: 106,954,768)
Estimated FLOPs per token: 5.379195e+08
Using user-provided number of iterations: 5,000
Total number of training tokens: 327,680,000
Tokens : Params ratio: 3.06
Total training FLOPs estimate: 1.762655e+17
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
FIM enabled: fim_rate=0.5
Step 00000 | Validation bpb: 4.914461
step 00000/05000 (0.00%) | loss: 10.400487 | lrm: 0.00 | dt: 3656.73ms | tok/sec: 17,922 | mfu: 15.55 | total time: 0.00m
step 00001/05000 (0.02%) | loss: 10.398666 | lrm: 0.01 | dt: 788.31ms | tok/sec: 83,134 | mfu: 72.13 | total time: 0.00m
step 00002/05000 (0.04%) | loss: 10.395512 | lrm: 0.01 | dt: 784.13ms | tok/sec: 83,578 | mfu: 72.51 | total time: 0.00m
step 00003/05000 (0.06%) | loss: 10.395226 | lrm: 0.02 | dt: 780.73ms | tok/sec: 83,941 | mfu: 72.83 | total time: 0.00m
step 00004/05000 (0.08%) | loss: 10.393423 | lrm: 0.02 | dt: 777.25ms | tok/sec: 84,318 | mfu: 73.16 | total time: 0.00m
step 00005/05000 (0.10%) | loss: 10.390535 | lrm: 0.02 | dt: 779.93ms | tok/sec: 84,028 | mfu: 72.90 | total time: 0.00m
step 00006/05000 (0.12%) | loss: 10.387950 | lrm: 0.03 | dt: 779.74ms | tok/sec: 84,048 | mfu: 72.92 | total time: 0.00m
step 00007/05000 (0.14%) | loss: 10.385699 | lrm: 0.03 | dt: 785.09ms | tok/sec: 83,476 | mfu: 72.42 | total time: 0.00m
step 00008/05000 (0.16%) | loss: 10.382586 | lrm: 0.04 | dt: 845.36ms | tok/sec: 77,524 | mfu: 67.26 | total time: 0.00m
step 00009/05000 (0.18%) | loss: 10.378911 | lrm: 0.04 | dt: 777.56ms | tok/sec: 84,284 | mfu: 73.13 | total time: 0.00m
step 00010/05000 (0.20%) | loss: 10.374181 | lrm: 0.04 | dt: 787.78ms | tok/sec: 83,190 | mfu: 72.18 | total time: 0.00m
step 00035/05000 (0.70%) | loss: 8.717383 | lrm: 0.14 | dt: 775.64ms | tok/sec: 84,493 | mfu: 73.31 | total time: 0.34m | eta: 67.6m
step 00036/05000 (0.72%) | loss: 8.600152 | lrm: 0.15 | dt: 778.56ms | tok/sec: 84,175 | mfu: 73.03 | total time: 0.35m | eta: 67.4m
step 00037/05000 (0.74%) | loss: 8.474840 | lrm: 0.15 | dt: 781.77ms | tok/sec: 83,830 | mfu: 72.73 | total time: 0.37m | eta: 67.3m
step 00038/05000 (0.76%) | loss: 8.316106 | lrm: 0.16 | dt: 783.34ms | tok/sec: 83,661 | mfu: 72.59 | total time: 0.38m | eta: 67.2m
step 00039/05000 (0.78%) | loss: 8.201883 | lrm: 0.16 | dt: 781.40ms | tok/sec: 83,869 | mfu: 72.77 | total time: 0.39m | eta: 67.1m
step 00040/05000 (0.80%) | loss: 8.076913 | lrm: 0.16 | dt: 774.91ms | tok/sec: 84,572 | mfu: 73.38 | total time: 0.41m | eta: 67.0m
step 00041/05000 (0.82%) | loss: 7.946452 | lrm: 0.17 | dt: 782.39ms | tok/sec: 83,763 | mfu: 72.67 | total time: 0.42m | eta: 66.9m
step 00042/05000 (0.84%) | loss: 7.869384 | lrm: 0.17 | dt: 783.52ms | tok/sec: 83,643 | mfu: 72.57 | total time: 0.43m | eta: 66.8m
step 00043/05000 (0.86%) | loss: 7.755678 | lrm: 0.18 | dt: 886.42ms | tok/sec: 73,933 | mfu: 64.15 | total time: 0.45m | eta: 67.0m
step 00044/05000 (0.88%) | loss: 7.603510 | lrm: 0.18 | dt: 781.02ms | tok/sec: 83,910 | mfu: 72.80 | total time: 0.46m | eta: 66.9m
step 00045/05000 (0.90%) | loss: 7.502592 | lrm: 0.18 | dt: 779.73ms | tok/sec: 84,049 | mfu: 72.92 | total time: 0.47m | eta: 66.8m
step 00046/05000 (0.92%) | loss: 7.386772 | lrm: 0.19 | dt: 781.81ms | tok/sec: 83,825 | mfu: 72.73 | total time: 0.49m | eta: 66.8m
step 00047/05000 (0.94%) | loss: 7.265125 | lrm: 0.19 | dt: 786.19ms | tok/sec: 83,358 | mfu: 72.32 | total time: 0.50m | eta: 66.7m
step 00048/05000 (0.96%) | loss: 7.192039 | lrm: 0.20 | dt: 784.07ms | tok/sec: 83,584 | mfu: 72.52 | total time: 0.51m | eta: 66.6m
step 00049/05000 (0.98%) | loss: 7.119038 | lrm: 0.20 | dt: 783.67ms | tok/sec: 83,626 | mfu: 72.56 | total time: 0.52m | eta: 66.6m
step 00050/05000 (1.00%) | loss: 7.021572 | lrm: 0.20 | dt: 808.03ms | tok/sec: 81,105 | mfu: 70.37 | total time: 0.54m | eta: 66.6m
step 00051/05000 (1.02%) | loss: 6.935042 | lrm: 0.21 | dt: 779.00ms | tok/sec: 84,127 | mfu: 72.99 | total time: 0.55m | eta: 66.5m
step 00052/05000 (1.04%) | loss: 6.854576 | lrm: 0.21 | dt: 781.89ms | tok/sec: 83,817 | mfu: 72.72 | total time: 0.56m | eta: 66.4m
step 00053/05000 (1.06%) | loss: 6.748723 | lrm: 0.22 | dt: 784.37ms | tok/sec: 83,552 | mfu: 72.49 | total time: 0.58m | eta: 66.4m
step 00054/05000 (1.08%) | loss: 6.672663 | lrm: 0.22 | dt: 777.03ms | tok/sec: 84,341 | mfu: 73.18 | total time: 0.59m | eta: 66.3m
step 00055/05000 (1.10%) | loss: 6.614015 | lrm: 0.22 | dt: 781.44ms | tok/sec: 83,865 | mfu: 72.76 | total time: 0.60m | eta: 66.2m
step 00056/05000 (1.12%) | loss: 6.607858 | lrm: 0.23 | dt: 870.17ms | tok/sec: 75,313 | mfu: 65.34 | total time: 0.62m | eta: 66.4m
step 00057/05000 (1.14%) | loss: 6.558821 | lrm: 0.23 | dt: 783.57ms | tok/sec: 83,637 | mfu: 72.56 | total time: 0.63m | eta: 66.3m
step 00058/05000 (1.16%) | loss: 6.390219 | lrm: 0.24 | dt: 781.44ms | tok/sec: 83,865 | mfu: 72.76 | total time: 0.64m | eta: 66.2m
step 00059/05000 (1.18%) | loss: 6.375231 | lrm: 0.24 | dt: 777.16ms | tok/sec: 84,327 | mfu: 73.16 | total time: 0.66m | eta: 66.2m
step 00060/05000 (1.20%) | loss: 6.334039 | lrm: 0.24 | dt: 781.52ms | tok/sec: 83,857 | mfu: 72.76 | total time: 0.67m | eta: 66.1m
step 00061/05000 (1.22%) | loss: 6.266081 | lrm: 0.25 | dt: 788.62ms | tok/sec: 83,102 | mfu: 72.10 | total time: 0.68m | eta: 66.1m
step 00062/05000 (1.24%) | loss: 6.534764 | lrm: 0.25 | dt: 781.98ms | tok/sec: 83,807 | mfu: 72.71 | total time: 0.70m | eta: 66.1m
step 00063/05000 (1.26%) | loss: 6.462788 | lrm: 0.26 | dt: 819.07ms | tok/sec: 80,012 | mfu: 69.42 | total time: 0.71m | eta: 66.1m
step 00064/05000 (1.28%) | loss: 6.402111 | lrm: 0.26 | dt: 774.77ms | tok/sec: 84,587 | mfu: 73.39 | total time: 0.72m | eta: 66.0m
step 00065/05000 (1.30%) | loss: 6.328804 | lrm: 0.26 | dt: 784.14ms | tok/sec: 83,576 | mfu: 72.51 | total time: 0.74m | eta: 66.0m
step 00066/05000 (1.32%) | loss: 6.356870 | lrm: 0.27 | dt: 781.73ms | tok/sec: 83,834 | mfu: 72.74 | total time: 0.75m | eta: 65.9m
step 00067/05000 (1.34%) | loss: 6.345708 | lrm: 0.27 | dt: 780.53ms | tok/sec: 83,963 | mfu: 72.85 | total time: 0.76m | eta: 65.9m
step 00068/05000 (1.36%) | loss: 6.251032 | lrm: 0.28 | dt: 776.76ms | tok/sec: 84,371 | mfu: 73.20 | total time: 0.77m | eta: 65.8m
step 00069/05000 (1.38%) | loss: 6.187487 | lrm: 0.28 | dt: 785.04ms | tok/sec: 83,480 | mfu: 72.43 | total time: 0.79m | eta: 65.8m
step 00070/05000 (1.40%) | loss: 6.124568 | lrm: 0.28 | dt: 802.51ms | tok/sec: 81,664 | mfu: 70.85 | total time: 0.80m | eta: 65.8m
step 00071/05000 (1.42%) | loss: 6.039469 | lrm: 0.29 | dt: 782.03ms | tok/sec: 83,802 | mfu: 72.71 | total time: 0.81m | eta: 65.8m
step 00072/05000 (1.44%) | loss: 6.039078 | lrm: 0.29 | dt: 782.48ms | tok/sec: 83,754 | mfu: 72.67 | total time: 0.83m | eta: 65.7m
step 00073/05000 (1.46%) | loss: 5.972672 | lrm: 0.30 | dt: 776.42ms | tok/sec: 84,408 | mfu: 73.23 | total time: 0.84m | eta: 65.7m
step 00074/05000 (1.48%) | loss: 5.925868 | lrm: 0.30 | dt: 806.32ms | tok/sec: 81,278 | mfu: 70.52 | total time: 0.85m | eta: 65.7m
step 00075/05000 (1.50%) | loss: 5.882285 | lrm: 0.30 | dt: 781.48ms | tok/sec: 83,861 | mfu: 72.76 | total time: 0.87m | eta: 65.6m
step 00076/05000 (1.52%) | loss: 5.829491 | lrm: 0.31 | dt: 783.98ms | tok/sec: 83,593 | mfu: 72.53 | total time: 0.88m | eta: 65.6m
step 00077/05000 (1.54%) | loss: 5.864685 | lrm: 0.31 | dt: 784.05ms | tok/sec: 83,586 | mfu: 72.52 | total time: 0.89m | eta: 65.6m
step 00078/05000 (1.56%) | loss: 5.854688 | lrm: 0.32 | dt: 777.13ms | tok/sec: 84,331 | mfu: 73.17 | total time: 0.91m | eta: 65.5m
step 00079/05000 (1.58%) | loss: 5.808493 | lrm: 0.32 | dt: 855.28ms | tok/sec: 76,625 | mfu: 66.48 | total time: 0.92m | eta: 65.6m
step 00080/05000 (1.60%) | loss: 5.784587 | lrm: 0.32 | dt: 784.47ms | tok/sec: 83,541 | mfu: 72.48 | total time: 0.93m | eta: 65.5m
step 00081/05000 (1.62%) | loss: 5.727363 | lrm: 0.33 | dt: 780.97ms | tok/sec: 83,916 | mfu: 72.81 | total time: 0.95m | eta: 65.5m
step 00082/05000 (1.64%) | loss: 5.662511 | lrm: 0.33 | dt: 781.52ms | tok/sec: 83,857 | mfu: 72.76 | total time: 0.96m | eta: 65.5m
step 00083/05000 (1.66%) | loss: 5.642406 | lrm: 0.34 | dt: 783.61ms | tok/sec: 83,633 | mfu: 72.56 | total time: 0.97m | eta: 65.4m
step 00084/05000 (1.68%) | loss: 5.651830 | lrm: 0.34 | dt: 785.73ms | tok/sec: 83,408 | mfu: 72.37 | total time: 0.98m | eta: 65.4m
step 00085/05000 (1.70%) | loss: 5.641657 | lrm: 0.34 | dt: 781.06ms | tok/sec: 83,906 | mfu: 72.80 | total time: 1.00m | eta: 65.4m
step 00086/05000 (1.72%) | loss: 5.629488 | lrm: 0.35 | dt: 819.24ms | tok/sec: 79,996 | mfu: 69.41 | total time: 1.01m | eta: 65.4m
step 00087/05000 (1.74%) | loss: 5.596932 | lrm: 0.35 | dt: 776.66ms | tok/sec: 84,381 | mfu: 73.21 | total time: 1.02m | eta: 65.4m
step 00088/05000 (1.76%) | loss: 5.533271 | lrm: 0.36 | dt: 784.95ms | tok/sec: 83,490 | mfu: 72.44 | total time: 1.04m | eta: 65.3m
step 00089/05000 (1.78%) | loss: 5.476265 | lrm: 0.36 | dt: 780.98ms | tok/sec: 83,914 | mfu: 72.81 | total time: 1.05m | eta: 65.3m
step 00090/05000 (1.80%) | loss: 5.457097 | lrm: 0.36 | dt: 784.78ms | tok/sec: 83,508 | mfu: 72.45 | total time: 1.06m | eta: 65.3m
step 00091/05000 (1.82%) | loss: 5.468408 | lrm: 0.37 | dt: 781.70ms | tok/sec: 83,837 | mfu: 72.74 | total time: 1.08m | eta: 65.2m
step 00092/05000 (1.84%) | loss: 5.439443 | lrm: 0.37 | dt: 792.26ms | tok/sec: 82,719 | mfu: 71.77 | total time: 1.09m | eta: 65.2m
step 00093/05000 (1.86%) | loss: 5.411723 | lrm: 0.38 | dt: 783.18ms | tok/sec: 83,679 | mfu: 72.60 | total time: 1.10m | eta: 65.2m
step 00094/05000 (1.88%) | loss: 5.375382 | lrm: 0.38 | dt: 783.24ms | tok/sec: 83,672 | mfu: 72.60 | total time: 1.12m | eta: 65.2m
step 00095/05000 (1.90%) | loss: 5.331739 | lrm: 0.38 | dt: 791.20ms | tok/sec: 82,831 | mfu: 71.87 | total time: 1.13m | eta: 65.2m
step 00096/05000 (1.92%) | loss: 5.310392 | lrm: 0.39 | dt: 1004.99ms | tok/sec: 65,210 | mfu: 56.58 | total time: 1.15m | eta: 65.3m
step 00097/05000 (1.94%) | loss: 5.265010 | lrm: 0.39 | dt: 778.24ms | tok/sec: 84,210 | mfu: 73.06 | total time: 1.16m | eta: 65.3m
step 00098/05000 (1.96%) | loss: 5.256988 | lrm: 0.40 | dt: 783.18ms | tok/sec: 83,679 | mfu: 72.60 | total time: 1.17m | eta: 65.3m
step 00099/05000 (1.98%) | loss: 5.299410 | lrm: 0.40 | dt: 787.66ms | tok/sec: 83,203 | mfu: 72.19 | total time: 1.18m | eta: 65.3m
step 00100/05000 (2.00%) | loss: 5.368325 | lrm: 0.40 | dt: 781.47ms | tok/sec: 83,862 | mfu: 72.76 | total time: 1.20m | eta: 65.2m
step 00101/05000 (2.02%) | loss: 5.348208 | lrm: 0.41 | dt: 780.74ms | tok/sec: 83,940 | mfu: 72.83 | total time: 1.21m | eta: 65.2m
step 00102/05000 (2.04%) | loss: 5.398758 | lrm: 0.41 | dt: 777.11ms | tok/sec: 84,332 | mfu: 73.17 | total time: 1.22m | eta: 65.2m
step 00103/05000 (2.06%) | loss: 5.472515 | lrm: 0.42 | dt: 784.80ms | tok/sec: 83,506 | mfu: 72.45 | total time: 1.24m | eta: 65.1m
step 00104/05000 (2.08%) | loss: 5.461956 | lrm: 0.42 | dt: 782.29ms | tok/sec: 83,774 | mfu: 72.68 | total time: 1.25m | eta: 65.1m
step 00105/05000 (2.10%) | loss: 5.405141 | lrm: 0.42 | dt: 783.69ms | tok/sec: 83,624 | mfu: 72.55 | total time: 1.26m | eta: 65.1m
step 00106/05000 (2.12%) | loss: 5.369041 | lrm: 0.43 | dt: 783.61ms | tok/sec: 83,633 | mfu: 72.56 | total time: 1.28m | eta: 65.1m
step 00107/05000 (2.14%) | loss: 5.373000 | lrm: 0.43 | dt: 954.74ms | tok/sec: 68,643 | mfu: 59.56 | total time: 1.29m | eta: 65.2m
step 00108/05000 (2.16%) | loss: 5.360467 | lrm: 0.44 | dt: 780.98ms | tok/sec: 83,915 | mfu: 72.81 | total time: 1.31m | eta: 65.2m
step 00109/05000 (2.18%) | loss: 5.347983 | lrm: 0.44 | dt: 788.26ms | tok/sec: 83,139 | mfu: 72.13 | total time: 1.32m | eta: 65.1m
step 00110/05000 (2.20%) | loss: 5.330787 | lrm: 0.44 | dt: 789.07ms | tok/sec: 83,054 | mfu: 72.06 | total time: 1.33m | eta: 65.1m
step 00111/05000 (2.22%) | loss: 5.323434 | lrm: 0.45 | dt: 782.64ms | tok/sec: 83,736 | mfu: 72.65 | total time: 1.34m | eta: 65.1m
step 00112/05000 (2.24%) | loss: 5.214539 | lrm: 0.45 | dt: 776.91ms | tok/sec: 84,354 | mfu: 73.19 | total time: 1.36m | eta: 65.1m
step 00113/05000 (2.26%) | loss: 5.135129 | lrm: 0.46 | dt: 782.71ms | tok/sec: 83,729 | mfu: 72.64 | total time: 1.37m | eta: 65.0m
step 00114/05000 (2.28%) | loss: 5.142934 | lrm: 0.46 | dt: 783.85ms | tok/sec: 83,607 | mfu: 72.54 | total time: 1.38m | eta: 65.0m
step 00115/05000 (2.30%) | loss: 5.167943 | lrm: 0.46 | dt: 782.54ms | tok/sec: 83,747 | mfu: 72.66 | total time: 1.40m | eta: 65.0m
step 00116/05000 (2.32%) | loss: 5.175342 | lrm: 0.47 | dt: 780.90ms | tok/sec: 83,923 | mfu: 72.81 | total time: 1.41m | eta: 64.9m
step 00117/05000 (2.34%) | loss: 5.187995 | lrm: 0.47 | dt: 780.52ms | tok/sec: 83,964 | mfu: 72.85 | total time: 1.42m | eta: 64.9m
step 00118/05000 (2.36%) | loss: 5.163916 | lrm: 0.48 | dt: 785.60ms | tok/sec: 83,422 | mfu: 72.38 | total time: 1.44m | eta: 64.9m
step 00119/05000 (2.38%) | loss: 5.154280 | lrm: 0.48 | dt: 830.91ms | tok/sec: 78,873 | mfu: 68.43 | total time: 1.45m | eta: 64.9m
step 00120/05000 (2.40%) | loss: 4.972181 | lrm: 0.48 | dt: 782.62ms | tok/sec: 83,739 | mfu: 72.65 | total time: 1.46m | eta: 64.9m
step 00121/05000 (2.42%) | loss: 4.961799 | lrm: 0.49 | dt: 776.89ms | tok/sec: 84,356 | mfu: 73.19 | total time: 1.48m | eta: 64.9m
step 00122/05000 (2.44%) | loss: 4.968088 | lrm: 0.49 | dt: 787.47ms | tok/sec: 83,223 | mfu: 72.21 | total time: 1.49m | eta: 64.8m
step 00123/05000 (2.46%) | loss: 5.012574 | lrm: 0.50 | dt: 784.07ms | tok/sec: 83,584 | mfu: 72.52 | total time: 1.50m | eta: 64.8m
step 00124/05000 (2.48%) | loss: 5.065524 | lrm: 0.50 | dt: 781.92ms | tok/sec: 83,814 | mfu: 72.72 | total time: 1.51m | eta: 64.8m
step 00125/05000 (2.50%) | loss: 5.076817 | lrm: 0.50 | dt: 829.02ms | tok/sec: 79,052 | mfu: 68.59 | total time: 1.53m | eta: 64.8m
step 00126/05000 (2.52%) | loss: 5.082505 | lrm: 0.51 | dt: 778.41ms | tok/sec: 84,192 | mfu: 73.05 | total time: 1.54m | eta: 64.8m
step 00127/05000 (2.54%) | loss: 5.091856 | lrm: 0.51 | dt: 781.16ms | tok/sec: 83,896 | mfu: 72.79 | total time: 1.55m | eta: 64.7m
step 00128/05000 (2.56%) | loss: 5.051616 | lrm: 0.52 | dt: 784.57ms | tok/sec: 83,530 | mfu: 72.47 | total time: 1.57m | eta: 64.7m
step 00129/05000 (2.58%) | loss: 5.084755 | lrm: 0.52 | dt: 784.41ms | tok/sec: 83,547 | mfu: 72.49 | total time: 1.58m | eta: 64.7m
