2026-01-30 17:56:14,115 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
wandb: Currently logged in as: misaacson (misaacson-texas-state-technical-college) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run zchvmy47
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in /home/dave/Downloads/source/nanochat/wandb/run-20260130_175614-zchvmy47
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d16_400M_fim_cce_10k
wandb: ⭐️ View project at https://wandb.ai/misaacson-texas-state-technical-college/nanochat
wandb: 🚀 View run at https://wandb.ai/misaacson-texas-state-technical-college/nanochat/runs/zchvmy47
/home/dave/Downloads/source/nanochat/.venv/lib/python3.13/site-packages/torch/_dynamo/variables/functions.py:2033: UserWarning: Dynamo does not know how to trace the builtin `triton._C.libtriton.native_specialize_impl.` This function is either a Python builtin (e.g. _warnings.warn) or a third-party C/C++ Python extension (perhaps created with pybind).
If it is a Python builtin, please file an issue on GitHub so the PyTorch team can add support for it and see the next case for a workaround.
If it is a third-party C/C++ Python extension, please either wrap it into a PyTorch-understood custom operator (see https://pytorch.org/tutorials/advanced/custom_ops_landing_page.html for more details) or, if it is traceable, use `torch.compiler.allow_in_graph`.
  torch._dynamo.utils.warn_once(explanation + "\n" + "\n".join(hints))

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Kernel backend: cce
Autodetected device type: cuda
Precision: PyTorch BF16
Vocab size: 32,768
num_layers: 16
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 4 x 1024 = 4,096
Tokens / micro-batch: 4,096
Total batch size 65,536 => gradient accumulation steps: 16
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.200000 to 0.112500 for depth 16
Number of parameters: 398,458,912 (scaling: 398,458,912)
Estimated FLOPs per token: 2.296381e+09
Using user-provided number of iterations: 10,000
Total number of training tokens: 655,360,000
Tokens : Params ratio: 1.64
Total training FLOPs estimate: 1.504957e+18
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
FIM enabled: fim_rate=0.5
Step 00000 | Validation bpb: 4.925048
step 00000/10000 (0.00%) | loss: 10.395706 | lrm: 0.00 | dt: 11442.80ms | tok/sec: 5,727 | mfu: 21.21 | total time: 0.00m
step 00001/10000 (0.01%) | loss: 10.397785 | lrm: 0.00 | dt: 3131.92ms | tok/sec: 20,925 | mfu: 77.50 | total time: 0.00m
step 00002/10000 (0.02%) | loss: 10.396013 | lrm: 0.01 | dt: 3118.85ms | tok/sec: 21,012 | mfu: 77.83 | total time: 0.00m
step 00003/10000 (0.03%) | loss: 10.394484 | lrm: 0.01 | dt: 3122.79ms | tok/sec: 20,986 | mfu: 77.73 | total time: 0.00m
step 00004/10000 (0.04%) | loss: 10.393436 | lrm: 0.01 | dt: 3138.32ms | tok/sec: 20,882 | mfu: 77.35 | total time: 0.00m
step 00005/10000 (0.05%) | loss: 10.391347 | lrm: 0.01 | dt: 3138.82ms | tok/sec: 20,879 | mfu: 77.33 | total time: 0.00m
step 00006/10000 (0.06%) | loss: 10.389540 | lrm: 0.01 | dt: 3120.58ms | tok/sec: 21,001 | mfu: 77.79 | total time: 0.00m
step 00007/10000 (0.07%) | loss: 10.387768 | lrm: 0.02 | dt: 3123.92ms | tok/sec: 20,978 | mfu: 77.70 | total time: 0.00m
step 00008/10000 (0.08%) | loss: 10.385355 | lrm: 0.02 | dt: 3185.42ms | tok/sec: 20,573 | mfu: 76.20 | total time: 0.00m
step 00009/10000 (0.09%) | loss: 10.383687 | lrm: 0.02 | dt: 3118.25ms | tok/sec: 21,016 | mfu: 77.84 | total time: 0.00m
step 00010/10000 (0.10%) | loss: 10.380579 | lrm: 0.02 | dt: 3127.36ms | tok/sec: 20,955 | mfu: 77.62 | total time: 0.00m
step 00037/10000 (0.37%) | loss: 9.421383 | lrm: 0.08 | dt: 3069.92ms | tok/sec: 21,347 | mfu: 79.07 | total time: 1.42m | eta: 525.0m
step 00038/10000 (0.38%) | loss: 9.345800 | lrm: 0.08 | dt: 3154.18ms | tok/sec: 20,777 | mfu: 76.96 | total time: 1.48m | eta: 524.9m
step 00039/10000 (0.39%) | loss: 9.263568 | lrm: 0.08 | dt: 3047.60ms | tok/sec: 21,504 | mfu: 79.65 | total time: 1.53m | eta: 524.2m
step 00040/10000 (0.40%) | loss: 9.190963 | lrm: 0.08 | dt: 3049.17ms | tok/sec: 21,493 | mfu: 79.61 | total time: 1.58m | eta: 523.5m
step 00041/10000 (0.41%) | loss: 9.135456 | lrm: 0.08 | dt: 3040.10ms | tok/sec: 21,557 | mfu: 79.84 | total time: 1.63m | eta: 522.9m
step 00042/10000 (0.42%) | loss: 9.071822 | lrm: 0.09 | dt: 3070.85ms | tok/sec: 21,341 | mfu: 79.04 | total time: 1.68m | eta: 522.4m
step 00043/10000 (0.43%) | loss: 9.000542 | lrm: 0.09 | dt: 3047.94ms | tok/sec: 21,501 | mfu: 79.64 | total time: 1.73m | eta: 521.9m
step 00044/10000 (0.44%) | loss: 8.948080 | lrm: 0.09 | dt: 3046.50ms | tok/sec: 21,511 | mfu: 79.68 | total time: 1.78m | eta: 521.3m
step 00045/10000 (0.45%) | loss: 8.876097 | lrm: 0.09 | dt: 3076.28ms | tok/sec: 21,303 | mfu: 78.91 | total time: 1.83m | eta: 521.0m
step 00046/10000 (0.46%) | loss: 8.803456 | lrm: 0.09 | dt: 3046.98ms | tok/sec: 21,508 | mfu: 79.66 | total time: 1.88m | eta: 520.5m
step 00047/10000 (0.47%) | loss: 8.743498 | lrm: 0.10 | dt: 3050.11ms | tok/sec: 21,486 | mfu: 79.58 | total time: 1.93m | eta: 520.0m
step 00048/10000 (0.48%) | loss: 8.671954 | lrm: 0.10 | dt: 3041.80ms | tok/sec: 21,545 | mfu: 79.80 | total time: 1.98m | eta: 519.6m
step 00049/10000 (0.49%) | loss: 8.590964 | lrm: 0.10 | dt: 3057.20ms | tok/sec: 21,436 | mfu: 79.40 | total time: 2.03m | eta: 519.2m
step 00050/10000 (0.50%) | loss: 8.500327 | lrm: 0.10 | dt: 3130.30ms | tok/sec: 20,936 | mfu: 77.54 | total time: 2.09m | eta: 519.2m
step 00051/10000 (0.51%) | loss: 8.426265 | lrm: 0.10 | dt: 3031.98ms | tok/sec: 21,614 | mfu: 80.06 | total time: 2.14m | eta: 518.7m
step 00052/10000 (0.52%) | loss: 8.348515 | lrm: 0.11 | dt: 3034.22ms | tok/sec: 21,598 | mfu: 80.00 | total time: 2.19m | eta: 518.3m
step 00053/10000 (0.53%) | loss: 8.257923 | lrm: 0.11 | dt: 3032.15ms | tok/sec: 21,613 | mfu: 80.05 | total time: 2.24m | eta: 517.9m
step 00054/10000 (0.54%) | loss: 8.191612 | lrm: 0.11 | dt: 3053.35ms | tok/sec: 21,463 | mfu: 79.50 | total time: 2.29m | eta: 517.6m
step 00055/10000 (0.55%) | loss: 8.081508 | lrm: 0.11 | dt: 3039.89ms | tok/sec: 21,558 | mfu: 79.85 | total time: 2.34m | eta: 517.2m
step 00056/10000 (0.56%) | loss: 8.069376 | lrm: 0.11 | dt: 3043.53ms | tok/sec: 21,532 | mfu: 79.75 | total time: 2.39m | eta: 516.9m
step 00057/10000 (0.57%) | loss: 7.983041 | lrm: 0.12 | dt: 3065.04ms | tok/sec: 21,381 | mfu: 79.19 | total time: 2.44m | eta: 516.6m
step 00058/10000 (0.58%) | loss: 7.882272 | lrm: 0.12 | dt: 3186.41ms | tok/sec: 20,567 | mfu: 76.18 | total time: 2.50m | eta: 516.8m
step 00059/10000 (0.59%) | loss: 7.849180 | lrm: 0.12 | dt: 3040.76ms | tok/sec: 21,552 | mfu: 79.83 | total time: 2.55m | eta: 516.5m
step 00060/10000 (0.60%) | loss: 7.767165 | lrm: 0.12 | dt: 3040.91ms | tok/sec: 21,551 | mfu: 79.82 | total time: 2.60m | eta: 516.2m
step 00061/10000 (0.61%) | loss: 7.697676 | lrm: 0.12 | dt: 3040.11ms | tok/sec: 21,557 | mfu: 79.84 | total time: 2.65m | eta: 515.9m
step 00062/10000 (0.62%) | loss: 7.618099 | lrm: 0.13 | dt: 3041.89ms | tok/sec: 21,544 | mfu: 79.80 | total time: 2.70m | eta: 515.6m
step 00063/10000 (0.63%) | loss: 7.507842 | lrm: 0.13 | dt: 3038.55ms | tok/sec: 21,568 | mfu: 79.89 | total time: 2.75m | eta: 515.3m
step 00064/10000 (0.64%) | loss: 7.463736 | lrm: 0.13 | dt: 3042.53ms | tok/sec: 21,539 | mfu: 79.78 | total time: 2.80m | eta: 515.1m
step 00065/10000 (0.65%) | loss: 7.426003 | lrm: 0.13 | dt: 3065.49ms | tok/sec: 21,378 | mfu: 79.18 | total time: 2.85m | eta: 514.9m
step 00066/10000 (0.66%) | loss: 7.321402 | lrm: 0.13 | dt: 3105.83ms | tok/sec: 21,100 | mfu: 78.15 | total time: 2.90m | eta: 514.8m
step 00067/10000 (0.67%) | loss: 7.287984 | lrm: 0.14 | dt: 3050.39ms | tok/sec: 21,484 | mfu: 79.58 | total time: 2.95m | eta: 514.6m
step 00068/10000 (0.68%) | loss: 7.244264 | lrm: 0.14 | dt: 3048.12ms | tok/sec: 21,500 | mfu: 79.63 | total time: 3.00m | eta: 514.4m
step 00069/10000 (0.69%) | loss: 7.161778 | lrm: 0.14 | dt: 3042.21ms | tok/sec: 21,542 | mfu: 79.79 | total time: 3.05m | eta: 514.1m
step 00070/10000 (0.70%) | loss: 7.069552 | lrm: 0.14 | dt: 3045.68ms | tok/sec: 21,517 | mfu: 79.70 | total time: 3.11m | eta: 513.9m
step 00071/10000 (0.71%) | loss: 6.967532 | lrm: 0.14 | dt: 3038.88ms | tok/sec: 21,565 | mfu: 79.88 | total time: 3.16m | eta: 513.7m
step 00072/10000 (0.72%) | loss: 6.896440 | lrm: 0.15 | dt: 3056.94ms | tok/sec: 21,438 | mfu: 79.40 | total time: 3.21m | eta: 513.5m
step 00073/10000 (0.73%) | loss: 6.854010 | lrm: 0.15 | dt: 3078.46ms | tok/sec: 21,288 | mfu: 78.85 | total time: 3.26m | eta: 513.4m
step 00074/10000 (0.74%) | loss: 6.782461 | lrm: 0.15 | dt: 3040.98ms | tok/sec: 21,550 | mfu: 79.82 | total time: 3.31m | eta: 513.2m
step 00075/10000 (0.75%) | loss: 6.764710 | lrm: 0.15 | dt: 3045.72ms | tok/sec: 21,517 | mfu: 79.70 | total time: 3.36m | eta: 513.0m
step 00076/10000 (0.76%) | loss: 6.698784 | lrm: 0.15 | dt: 3074.88ms | tok/sec: 21,313 | mfu: 78.94 | total time: 3.41m | eta: 512.9m
step 00077/10000 (0.77%) | loss: 6.626012 | lrm: 0.16 | dt: 3071.89ms | tok/sec: 21,334 | mfu: 79.02 | total time: 3.46m | eta: 512.7m
step 00078/10000 (0.78%) | loss: 6.589050 | lrm: 0.16 | dt: 3062.50ms | tok/sec: 21,399 | mfu: 79.26 | total time: 3.51m | eta: 512.6m
step 00079/10000 (0.79%) | loss: 6.552336 | lrm: 0.16 | dt: 3097.72ms | tok/sec: 21,156 | mfu: 78.36 | total time: 3.56m | eta: 512.5m
step 00080/10000 (0.80%) | loss: 6.497238 | lrm: 0.16 | dt: 3083.36ms | tok/sec: 21,254 | mfu: 78.72 | total time: 3.62m | eta: 512.5m
step 00081/10000 (0.81%) | loss: 6.443346 | lrm: 0.16 | dt: 3037.96ms | tok/sec: 21,572 | mfu: 79.90 | total time: 3.67m | eta: 512.3m
step 00082/10000 (0.82%) | loss: 6.360159 | lrm: 0.17 | dt: 3049.46ms | tok/sec: 21,491 | mfu: 79.60 | total time: 3.72m | eta: 512.1m
step 00083/10000 (0.83%) | loss: 6.384534 | lrm: 0.17 | dt: 3046.07ms | tok/sec: 21,514 | mfu: 79.69 | total time: 3.77m | eta: 511.9m
step 00084/10000 (0.84%) | loss: 6.320619 | lrm: 0.17 | dt: 3049.55ms | tok/sec: 21,490 | mfu: 79.60 | total time: 3.82m | eta: 511.8m
step 00085/10000 (0.85%) | loss: 6.258564 | lrm: 0.17 | dt: 3057.52ms | tok/sec: 21,434 | mfu: 79.39 | total time: 3.87m | eta: 511.6m
step 00086/10000 (0.86%) | loss: 6.296706 | lrm: 0.17 | dt: 3055.35ms | tok/sec: 21,449 | mfu: 79.45 | total time: 3.92m | eta: 511.5m
step 00087/10000 (0.87%) | loss: 6.264456 | lrm: 0.18 | dt: 3102.81ms | tok/sec: 21,121 | mfu: 78.23 | total time: 3.97m | eta: 511.5m
step 00088/10000 (0.88%) | loss: 6.162470 | lrm: 0.18 | dt: 3085.66ms | tok/sec: 21,238 | mfu: 78.67 | total time: 4.02m | eta: 511.4m
step 00089/10000 (0.89%) | loss: 6.349034 | lrm: 0.18 | dt: 3056.40ms | tok/sec: 21,442 | mfu: 79.42 | total time: 4.08m | eta: 511.2m
step 00090/10000 (0.90%) | loss: 6.267795 | lrm: 0.18 | dt: 3065.63ms | tok/sec: 21,377 | mfu: 79.18 | total time: 4.13m | eta: 511.1m
step 00091/10000 (0.91%) | loss: 6.225567 | lrm: 0.18 | dt: 3059.69ms | tok/sec: 21,419 | mfu: 79.33 | total time: 4.18m | eta: 511.0m
step 00092/10000 (0.92%) | loss: 6.151087 | lrm: 0.19 | dt: 3061.98ms | tok/sec: 21,403 | mfu: 79.27 | total time: 4.23m | eta: 510.9m
step 00093/10000 (0.93%) | loss: 6.136622 | lrm: 0.19 | dt: 3069.24ms | tok/sec: 21,352 | mfu: 79.09 | total time: 4.28m | eta: 510.8m
step 00094/10000 (0.94%) | loss: 6.113269 | lrm: 0.19 | dt: 3075.14ms | tok/sec: 21,311 | mfu: 78.93 | total time: 4.33m | eta: 510.7m
step 00095/10000 (0.95%) | loss: 6.064537 | lrm: 0.19 | dt: 3085.99ms | tok/sec: 21,236 | mfu: 78.66 | total time: 4.38m | eta: 510.6m
step 00096/10000 (0.96%) | loss: 6.040153 | lrm: 0.19 | dt: 3073.86ms | tok/sec: 21,320 | mfu: 78.97 | total time: 4.43m | eta: 510.6m
step 00097/10000 (0.97%) | loss: 5.988984 | lrm: 0.20 | dt: 3062.13ms | tok/sec: 21,402 | mfu: 79.27 | total time: 4.48m | eta: 510.4m
step 00098/10000 (0.98%) | loss: 5.962241 | lrm: 0.20 | dt: 3067.64ms | tok/sec: 21,363 | mfu: 79.13 | total time: 4.54m | eta: 510.3m
step 00099/10000 (0.99%) | loss: 5.936691 | lrm: 0.20 | dt: 3093.01ms | tok/sec: 21,188 | mfu: 78.48 | total time: 4.59m | eta: 510.3m
step 00100/10000 (1.00%) | loss: 5.910957 | lrm: 0.20 | dt: 3068.50ms | tok/sec: 21,357 | mfu: 79.11 | total time: 4.64m | eta: 510.2m
step 00101/10000 (1.01%) | loss: 5.851510 | lrm: 0.20 | dt: 3053.86ms | tok/sec: 21,460 | mfu: 79.48 | total time: 4.69m | eta: 510.1m
step 00102/10000 (1.02%) | loss: 5.819364 | lrm: 0.21 | dt: 3086.05ms | tok/sec: 21,236 | mfu: 78.66 | total time: 4.74m | eta: 510.0m
step 00103/10000 (1.03%) | loss: 5.782324 | lrm: 0.21 | dt: 3068.29ms | tok/sec: 21,359 | mfu: 79.11 | total time: 4.79m | eta: 509.9m
step 00104/10000 (1.04%) | loss: 5.778263 | lrm: 0.21 | dt: 3055.96ms | tok/sec: 21,445 | mfu: 79.43 | total time: 4.84m | eta: 509.8m
step 00105/10000 (1.05%) | loss: 5.784400 | lrm: 0.21 | dt: 3090.48ms | tok/sec: 21,205 | mfu: 78.54 | total time: 4.89m | eta: 509.8m
step 00106/10000 (1.06%) | loss: 5.698972 | lrm: 0.21 | dt: 3063.66ms | tok/sec: 21,391 | mfu: 79.23 | total time: 4.95m | eta: 509.7m
step 00107/10000 (1.07%) | loss: 5.686046 | lrm: 0.22 | dt: 3080.64ms | tok/sec: 21,273 | mfu: 78.79 | total time: 5.00m | eta: 509.6m
step 00108/10000 (1.08%) | loss: 5.680519 | lrm: 0.22 | dt: 3073.90ms | tok/sec: 21,320 | mfu: 78.97 | total time: 5.05m | eta: 509.5m
step 00109/10000 (1.09%) | loss: 5.686512 | lrm: 0.22 | dt: 3224.19ms | tok/sec: 20,326 | mfu: 75.29 | total time: 5.10m | eta: 509.7m
step 00110/10000 (1.10%) | loss: 5.682513 | lrm: 0.22 | dt: 3074.13ms | tok/sec: 21,318 | mfu: 78.96 | total time: 5.15m | eta: 509.6m
step 00111/10000 (1.11%) | loss: 5.685072 | lrm: 0.22 | dt: 3059.59ms | tok/sec: 21,419 | mfu: 79.34 | total time: 5.20m | eta: 509.5m
step 00112/10000 (1.12%) | loss: 5.692025 | lrm: 0.23 | dt: 3053.21ms | tok/sec: 21,464 | mfu: 79.50 | total time: 5.25m | eta: 509.4m
step 00113/10000 (1.13%) | loss: 5.631313 | lrm: 0.23 | dt: 3049.18ms | tok/sec: 21,492 | mfu: 79.61 | total time: 5.31m | eta: 509.3m
step 00114/10000 (1.14%) | loss: 5.621841 | lrm: 0.23 | dt: 3061.88ms | tok/sec: 21,403 | mfu: 79.28 | total time: 5.36m | eta: 509.2m
step 00115/10000 (1.15%) | loss: 5.632809 | lrm: 0.23 | dt: 3089.64ms | tok/sec: 21,211 | mfu: 78.56 | total time: 5.41m | eta: 509.1m
step 00116/10000 (1.16%) | loss: 5.718560 | lrm: 0.23 | dt: 3068.24ms | tok/sec: 21,359 | mfu: 79.11 | total time: 5.46m | eta: 509.0m
step 00117/10000 (1.17%) | loss: 5.704942 | lrm: 0.24 | dt: 3079.45ms | tok/sec: 21,281 | mfu: 78.82 | total time: 5.51m | eta: 509.0m
step 00118/10000 (1.18%) | loss: 5.681124 | lrm: 0.24 | dt: 3174.15ms | tok/sec: 20,646 | mfu: 76.47 | total time: 5.56m | eta: 509.0m
step 00119/10000 (1.19%) | loss: 5.631391 | lrm: 0.24 | dt: 3056.31ms | tok/sec: 21,442 | mfu: 79.42 | total time: 5.61m | eta: 508.9m
step 00120/10000 (1.20%) | loss: 5.586350 | lrm: 0.24 | dt: 3067.24ms | tok/sec: 21,366 | mfu: 79.14 | total time: 5.67m | eta: 508.8m
